station_id,name,physical_configuration,lat,lon,altitude,address,post_code,capacity,is_charging_station,rental_methods,groups,obcn,nearby_distance,_ride_code_support,cross_street
177,177 -PLANETARIO,SMARTLITMAPFRAME,-34.568165,-58.412121,0.0,Av Casares y Av Belisario Roldan,11111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
179,179 - CASA SAN,SMARTLITMAPFRAME,-34.6384786,-58.3642885,0.0,Olavarría 811,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BOCA'],,1000.0,True,Olavarría 811
181,181 - BILLINGHURST Y MANSILLA,SMARTLITMAPFRAME,-34.5926649,-58.4120072,0.0,"1520 Billinghurst & Mansilla, Lucio Norberto, General",11111,19,False,"['KEY', 'TRANSITCARD', 'PHONE']",['RECOLETA'],,1000.0,True,"1520 Billinghurst & Mansilla, Lucio Norberto, General"
182,182 - RAVIGNANI Y GUATEMALA,SMARTLITMAPFRAME,-34.5780479,-58.4352466,0.0,"2185 Ravignani, Emilio, Dr. & Guatemala",1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
183,183 - VIRREY CEVALLOS,SMARTLITMAPFRAME,-34.6156994,-58.3899728,0.0,Mexico 1652,11111,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['MONSERRAT'],,1609.34,True,Mexico 1652
184,184 - Pedro Echague,SMARTLITMAPFRAME,-34.6306129,-58.3913419,0.0,Pedro Echague 1878 & Combate De Los Pozos,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE PATRICIOS'],,1000.0,True,
186,186 - MANZANA 66,SMARTLITMAPFRAME,-34.6136356,-58.4064415,0.0,2875 Moreno,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BALVANERA'],,1000.0,True,2875 Moreno & Catamarca
187,261 - QUINTEROS LIDORO,SMARTLITMAPFRAME,-34.552571,-58.450897,0.0,"1483 Quinteros, Lidoro J. Av.",1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
188,373 - Jorgelina De Simone,SMARTLITMAPFRAME,-34.62393,-58.39125,0.0,Cochabamba 1799,1111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CONSTITUCION'],,984916.08,True,
189,189 - POSADAS,SMARTLITMAPFRAME,-34.5886889,-58.3852113,0.0,1350 Posadas,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['RETIRO'],,1609.34,True,Posadas & Montevideo
190,190 - JUNCAL,SMARTLITMAPFRAME,-34.5850763,-58.4111136,0.0,"Juncal & Salguero, Jeronimo",11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,"Juncal & Salguero, Jeronimo"
191,191 - Rivadavia y 9 de Julio,SMARTLITMAPFRAME,-34.6079305,-58.3808358,0.0,Pellegrini Y Rivadavia Av.,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['SAN NICOLAS'],,1000.0,True,
193,193 - ARENALES Y AGUERO,SMARTLITMAPFRAME,-34.5908626,-58.4061652,0.0,Arenales y Aguero,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['RECOLETA'],,1000.0,True,2882 Arenales & Aguero
194,194 - PERÓN Y ACUÑA DE FIGUEROA,SMARTLITMAPFRAME,-34.6060758,-58.4224635,0.0,3997 TTE. GENERAL JUAN DOMINGO PERON,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['ALMAGRO'],,1000.0,True,3997 TTE. GENERAL JUAN DOMINGO PERON
196,196 - HOSPITAL ARGERICH,SMARTLITMAPFRAME,-34.6277671,-58.36602490000001,0.0,750 Pi y Margall,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BOCA'],,1000.0,True,750 Pi Y Margall & Necochea
197,197 - PLAZA CIUDAD DE UDINE,SMARTLITMAPFRAME,-34.620998,-58.493044,0.0,Mercedes 1480,111111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORESTA'],,1000.0,True,
199,199 - ESTADOS UNIDOS Y BOEDO,SMARTLITMAPFRAME,-34.6222601,-58.4160137,0.0,3568 Estados Unidos & Boedo Av.,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BOEDO'],,20000.0,True,3568 Estados Unidos & Boedo Av.
200,200 - AUSTRIA Y FRENCH,SMARTLITMAPFRAME,-34.5882997,-58.4042608,0.0,Austria 2075,C1425,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['RECOLETA'],,500.0,True,Austria & Juncal
202,001 - FACULTAD DE DERECHO,SMARTLITMAPFRAME,-34.583749,-58.390602,0.0,Av. Pres. Figueroa Alcorta 2120,11111,29,False,"['KEY', 'TRANSITCARD', 'PHONE']",['RECOLETA'],,1000.0,True,
203,108 - Usina del Arte,SMARTLITMAPFRAME,-34.628757,-58.356259,0.0,"Caffarena, Agustin R. & Don Pedro De Mendoza Av.",11111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BOCA'],,1000.0,True,
204,167 - Hipólito Yrigoyen,SMARTLITMAPFRAME,-34.614948,-58.427818,0.0,"4300 Yrigoyen, Hipolito Av.",11111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['ALMAGRO'],,10000.0,True,
206,159 - Fitz Roy & Gorriti,SMARTLITMAPFRAME,-34.58495,-58.437339,0.0,Fitz Roy & Gorriti,11111,14,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
207,123 - BASUALDO Y RODO,SMARTLITMAPFRAME,-34.65237685302847,-58.487359356906865,0.0,Guardia Nacional 1700,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['MATADEROS'],,1000.0,True,
208,145 - RAVIGNANI,SMARTLITMAPFRAME,-34.5807161,-58.43840400000001,0.0,EMILIO RAVIGNANI 1802,C1414,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,EMILIO RAVIGNANI 1802
210,335 - General Urquiza,SMARTLITMAPFRAME,-34.572165,-58.411278,0.0,Figueroa Alcorta & Sarmiento,11111,19,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
212,129 - Velasco,SMARTLITMAPFRAME,-34.600275,-58.434875,0.0,J.Ramirez de Velasco 285,C1414,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA CRESPO'],,1000.0,True,
213,136 - Acevedo,SMARTLITMAPFRAME,-34.599659,-58.442685,0.0,Acevedo y Padilla,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA CRESPO'],,1000.0,True,
215,113 - Guatemala,SMARTLITMAPFRAME,-34.585878,-58.424996,0.0,Guatemala 4773,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
216,059 - Coronel Diaz,SMARTLITMAPFRAME,-34.589968,-58.411493,0.0,Guemes 3330 & Coronel Diaz,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
219,140 - Las Casas,SMARTLITMAPFRAME,-34.6360274,-58.4156332,0.0,Metan 3661,11111,23,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BOEDO'],,1000.0,True,
220,097 - Avelino Diaz,SMARTLITMAPFRAME,-34.635128,-58.427573,0.0,Avelino Diaz&Doblas,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE CHACABUCO'],,1000.0,True,
222,160 - Godoy Cruz y Libertador,SMARTLITMAPFRAME,-34.5759189160704,-58.41854288458634,0.0,Av. Cerviño 4301,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
223,178 - José Marmol,SMARTLITMAPFRAME,-34.6234,-58.424853,0.0,803 José Marmol,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BOEDO'],,1000.0,True,803 Jose Marmol & Estados Unidos
227,188 - Aranguren,SMARTLITMAPFRAME,-34.61036075,-58.43276297,0.0,Dr. Juan Felipe Aranguren 131,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CABALLITO'],,1000.0,True,
228,010 - Madero UCA,SMARTLITMAPFRAME,-34.6164879,-58.3656683,0.0,"1600 Moreau De Justo, Alicia Av.",C1107,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PUERTO MADERO'],,1000.0,True,"1600 Moreau De Justo, Alicia Av."
229,243 - PLAZOLETA CELEDONIO FLORES,SMARTLITMAPFRAME,-34.581576,-58.45153,0.0,Cordoba 6599,11111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['ZONA 1'],243,1000.0,True,Cordoba 6599
230,259 - PLAZA CASTELLI,SMARTLITMAPFRAME,-34.5678255,-58.4645037,0.0,Echeverria 3249,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,Echeverria 3249
231,384 - PLAZA BENITO NAZAR,SMARTLITMAPFRAME,-34.60511787,-58.445999589,0.0,VALENTIN VIRASORO 1349,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA CRESPO'],,1000.0,True,
232,252 - Tamborini,SMARTLITMAPFRAME,-34.5599779,-58.4790578,0.0,Tamborini 3821,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['COGHLAN'],,1000.0,True,
234,344 - UNIVERSIDAD DI TELLA,SMARTLITMAPFRAME,-34.5480059,-58.44694390000001,0.0,Figueroa Alcorta 7350,C1428,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,Figueroa Alcorta 7350
235,281 - Villa Urquiza,SMARTLITMAPFRAME,-34.573734,-58.48692409,0.0,Av. Triunvirato 4800,1111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA URQUIZA'],,1000.0,True,
236,254 - Plaza Rafael Hernandez,SMARTLITMAPFRAME,-34.562161,-58.455166,0.0,Vuelta de Obligado 2004,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
237,302 - ESTACION VILLA LURO,SMARTLITMAPFRAME,-34.63670935917866,-58.50135525810292,0.0,Virgilio 90,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA LURO'],,1609.34,True,
239,391 - Plaza República de Ecuador,SMARTLITMAPFRAME,-34.56533652,-58.42062076,0.0,Av. Pres. Figueroa Alcorta 5201,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
241,348 - Villa del Parque,SMARTLITMAPFRAME,-34.600874,-58.494123,0.0,"Gutierrez, Ricardo 3105",11111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA DEL PARQUE'],,1000.0,True,
242,103 - MALBA,SMARTLITMAPFRAME,-34.57694914795284,-58.40398420287856,0.0,Av. Pres. Figueroa Alcorta 3451,11111,32,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
245,248 - Husares,SMARTLITMAPFRAME,-34.552594,-58.4429397,0.0,Husares 2201,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
247,282 - Tronador,SMARTLITMAPFRAME,-34.5838957,-58.466494,0.0,Triunvirato Av. & Tronador,11111,18,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA ORTUZAR'],,1000.0,True,
248,346 - Plaza Zapiola,SMARTLITMAPFRAME,-34.573522,-58.474635,0.0,2001 Donado,11111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA URQUIZA'],,1000.0,True,
251,388 - Plaza Jose C Paz,SMARTLITMAPFRAME,-34.641728,-58.402483,0.0,Dr. Prof. Pedro Chutro 2881,1111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE PATRICIOS'],,1000.0,True,
252,331 - CALIFORNIA,SMARTLITMAPFRAME,-34.647121,-58.374336,0.0,California 1774 y General Hornos,1111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BARRACAS'],,1000.0,True,California y General Hornos
253,383 - BOEDO Y VENEZUELA,SMARTLITMAPFRAME,-34.6163544,-58.4170737,0.0,BOEDO 339,C1210,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['ALMAGRO'],,1000.0,True,BOEDO 339
254,276 - PRIMERA JUNTA,SMARTLITMAPFRAME,-34.62079441851816,-58.4413509067459,0.0,Av. Rivadavia 5408 ,C1424,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CABALLITO'],,1000.0,True,
255,374 - Puan,SMARTLITMAPFRAME,-34.622092,-58.448547,0.0,Yerbal 1290,1111,19,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CABALLITO'],,1000.0,True,
257,264 - Plaza Marcos Sastre,SMARTLITMAPFRAME,-34.570825,-58.481236,0.0,Miller & Monroe,11111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA URQUIZA'],,1000.0,True,
258,336 - La Pampa,SMARTLITMAPFRAME,-34.565521,-58.455334,0.0,La Pampa 2512 & Ciudad de la Paz,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
259,290 - Club Excursionistas,SMARTLITMAPFRAME,-34.5591522,-58.4441762,0.0,Migueletes 1782 (y La Pampa),C1426,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,Migueletes 1782 (y La Pampa)
260,371 - Paseo de las Americas,SMARTLITMAPFRAME,-34.5530794109,-58.43522348866,0.0,Av. Pres Figueroa Alcorta 6400,11111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
261,272 - Plaza Bruno Giordano,SMARTLITMAPFRAME,-34.616151,-58.440584,0.0,Bruno Giordano&Neuquen,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CABALLITO'],,1000.0,True,
262,349 - Plaza Saenz Peña,SMARTLITMAPFRAME,-34.6097088334705,-58.46729693359809,0.0,Andrés Lamas 1699,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA GENERAL MITRE'],,1000.0,True,Andrés Lamas & Remedios de Escalada de San Martín
263,270 - PLAZA DEL ANGEL GRIS,SMARTLITMAPFRAME,-34.622003,-58.457555,0.0,Calcena & Avellaneda Av.,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
264,283 - BALBIN II,SMARTLITMAPFRAME,-34.5559308,-58.4812325,0.0,Av. Dr. Ricardo Balbín y Crisólogo Larralde,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['SAAVEDRA'],,1000.0,True,
265,361 - Plaza Don Segundo Sombra,SMARTLITMAPFRAME,-34.64196,-58.4505,0.0,2347 Santander,1111,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
267,315 - BEIRO Y SAN MARTÍN,SMARTLITMAPFRAME,-34.5976121,-58.4985424,0.0,3209 Av. Francisco Beiro,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA DEVOTO'],,1000.0,True,3209 Av. Francisco Beiro
268,399 - GARCIA DEL RIO,SMARTLITMAPFRAME,-34.5503,-58.477,0.0,Av. García del Río 3182,1111,36,False,"['KEY', 'TRANSITCARD', 'PHONE']",['SAAVEDRA'],,1000.0,True,
269,260 - SAN MIGUEL DE GARICOITS,SMARTLITMAPFRAME,-34.577329,-58.457799,0.0,"Delgado & Loreto, Virrey",1111,18,False,"['KEY', 'TRANSITCARD', 'PHONE']",['COLEGIALES'],,1000.0,True,
270,370 - Beauchef,SMARTLITMAPFRAME,-34.640114,-58.43026,0.0,1995 Beauchef,1111,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE CHACABUCO'],,1000.0,True,
271,365 - Venancio Flores,SMARTLITMAPFRAME,-34.629967,-58.473725,0.0,Venancio Flores 3170,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
273,223 - GAINZA,SMARTLITMAPFRAME,-34.616758,-58.446751,0.0,"494 Gainza, Martin De, Gral.",1111,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CABALLITO'],,1000.0,True,
275,256 - PLAZA NORUEGA,SMARTLITMAPFRAME,-34.562277,-58.459289,0.0,Amenabar y Mendoza,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
277,292 - PLAZA BOLIVIA,SMARTLITMAPFRAME,-34.563539,-58.436115,0.0,Olleros Av. & Del Libertador Av.,1111,18,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
278,233 - MONROE,SMARTLITMAPFRAME,-34.564122,-58.469813,0.0,2519 Superi,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['COGHLAN'],,1000.0,True,
280,222 - SIMON BOLIVAR,SMARTLITMAPFRAME,-34.633528,-58.449379,0.0,"1701 Fernandez Moreno, Baldomero",1111,27,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE CHACABUCO'],,1000.0,True,
281,350 - Plaza Irlanda,SMARTLITMAPFRAME,-34.613778,-58.458315,0.0,Av. Gaona 2200,1111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CABALLITO'],,1000.0,True,
284,229 - RIGLOS,SMARTLITMAPFRAME,-34.631018,-58.435056,0.0,1019 Riglos,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE CHACABUCO'],,1000.0,True,
289,255 - BARRANCAS DE BELGRANO,SMARTLITMAPFRAME,-34.559801,-58.448314,0.0,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",1111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
291,244 - UADE,SMARTLITMAPFRAME,-34.617247,-58.381627,0.0,Lima 750,1111,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['MONSERRAT'],,1609.34,True,
299,221 - CULPINA,SMARTLITMAPFRAME,-34.631705,-58.466143,0.0,Culpina 121,11111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
301,309 - UTN II,SMARTLITMAPFRAME,-34.66036165776025,-58.4676386893849,0.0,Saraza y Mozart,1407,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA SOLDATI'],,1000.0,True,
302,340 - PLAZA NUEVA POMPEYA,SMARTLITMAPFRAME,-34.6518464,-58.415771,0.0,3817 Traful,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['NUEVA POMPEYA'],,144840.6,True,
304,395 - Agronomia II,SMARTLITMAPFRAME,-34.5893,-58.4848,0.0,Av. Francisco Beiró 2120,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['AGRONOMIA'],,1000.0,True,
307,341 - COMUNA 4,SMARTLITMAPFRAME,-34.6499971,-58.42477299999999,0.0,AV PERITO MORENO 2881,C1437,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['NUEVA POMPEYA'],,1000.0,True,.
308,251 - Solar de la Abadía,SMARTLITMAPFRAME,-34.567633,-58.436752,0.0,Maure 1819,11111,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
309,298 - PLAZA DR. JUAN B. TERAN,SMARTLITMAPFRAME,-34.62141207128675,-58.51978098730658,0.0,Nogoya 5525,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA REAL'],,1000.0,True,
310,356 - ESTACIÓN LUGANO,SMARTLITMAPFRAME,-34.67948324169569,-58.474248522546844,0.0,Martiniano Leguizamón 4401,11111,11,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA LUGANO'],,1000.0,True,
311,213 - Hospital Alvear,SMARTLITMAPFRAME,-34.5972098,-58.47421143,0.0,Av. Warnes 2626,11111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PATERNAL'],,1000.0,True,
316,205 - SAN MARTIN,SMARTLITMAPFRAME,-34.605567,-58.453475,0.0,1471 Cucha Cucha,1111,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA CRESPO'],,1000.0,True,
318,285 - ESPINOSA,SMARTLITMAPFRAME,-34.603936,-58.457317,0.0,1785 Espinosa,1111,19,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA CRESPO'],,1000.0,True,
322,289 - MONTAÑESES,SMARTLITMAPFRAME,-34.551304,-58.454181,0.0,2786 Montañeses,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
323,240 - ECHEVERRIA,SMARTLITMAPFRAME,-34.565409,-58.459298,0.0,1981 Vidal,1111,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
324,280 - JURAMENTO,SMARTLITMAPFRAME,-34.578933,-58.4840556,0.0,5209 Juramento,1111,15,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA URQUIZA'],,1000.0,True,
327,366 - VILLA OLÍMPICA,SMARTLITMAPFRAME,-34.677130515662185,-58.454286054001386,0.0,Escalada 4347,1111,11,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA LUGANO'],,1000.0,True,.
329,100 - Plaza Gurruchaga,SMARTLITMAPFRAME,-34.593141,-58.435187,0.0,1078 Gurruchaga,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA CRESPO'],,1000.0,True,
330,148 -La Paternal,SMARTLITMAPFRAME,-34.6008306,-58.4721271,0.0,PUNTA  ARENAS  1798,C1416,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PATERNAL'],,1000.0,True,PUNTA  ARENAS  1798
333,203 - Beiro,SMARTLITMAPFRAME,-34.6008,-58.50335,0.0,"Beiro 3572, CABA",1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['DEVOTO'],,1000.0,True,
335,206 - Galicia,SMARTLITMAPFRAME,-34.615945,-58.47098,0.0,2502 Galicia,1111,26,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA GENERAL MITRE'],,1000.0,True,
336,207 - PLAZA ARENALES,SMARTLITMAPFRAME,-34.5997308,-58.5111458,0.0,Nueva York 3949,1111,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['DEVOTO'],,1000.0,True,
340,359 - PLAZA BALCARCE,SMARTLITMAPFRAME,-34.54754,-58.467844,0.0,Jaramillo 2312,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['Nuñez'],,1000.0,True,
342,218 - Campana,SMARTLITMAPFRAME,-34.616813,-58.484297,0.0,1523 Campana,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA SANTA RITA'],,1000.0,True,
348,231 - Margariños Cervantes,SMARTLITMAPFRAME,-34.610482,-58.474369,0.0,2465 Margariños Cervantes,1111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA GENERAL MITRE'],,1000.0,True,
349,232 - Sucre y Martinez,SMARTLITMAPFRAME,-34.5703869,-58.4663122,0.0,Mcal. Antonio José de Sucre 3515,C1430,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
353,237 - Madero Office,SMARTLITMAPFRAME,-34.599036,-58.364695,0.0,"367 Sanchez De Thompson, Mariquita",1111,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PUERTO MADERO'],,1609.34,True,
355,242 - Plazoleta Rafael del Riego,SMARTLITMAPFRAME,-34.567483,-58.446381,0.0,o´higins 1327,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
358,249 - Balbín,SMARTLITMAPFRAME,-34.561486,-58.465586,0.0,2519 Conesa,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
359,250 - Fleni,SMARTLITMAPFRAME,-34.555602,-58.450479,0.0,2292 Montañeses,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['BELGRANO'],,1000.0,True,
361,258 - Plaza J.J. Paso,SMARTLITMAPFRAME,-34.569187,-58.453608,0.0,1399 Moldes,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['COLEGIALES'],,1000.0,True,
362,262 - Holmberg,SMARTLITMAPFRAME,-34.566032515757676,-58.479879186508185,0.0,Holmberg 2819 y Nahuel Huapi,C1430,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA URQUIZA'],,1000.0,True,
363,354 - José Martí,SMARTLITMAPFRAME,-34.6439,-58.463114,0.0,Eva Perón 3321,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
364,381 - Matienzo Y Arce,SMARTLITMAPFRAME,-34.570161,-58.43558,0.0,Teniente Benjamín Matienzo 1998,C1426,28,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,1000.0,True,
366,360 - Plaza Ramon Falcon,SMARTLITMAPFRAME,-34.6352784,-58.4825327,0.0,Cnel. Ramón L. Falcón 3992,C1407,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VELEZ SARFIELD'],,1609.34,True,
367,287 - Belaustegui,SMARTLITMAPFRAME,-34.616659000738366,-58.47770598650817,0.0,Belaustegui 2910,C1416,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA SANTA RITA'],,1609.34,True,
368,378 - AGRONOMIA,SMARTLITMAPFRAME,-34.59807,-58.482079,0.0,4351 San Martin,1111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['AGRONOMIA'],,1000.0,True,
369,304 - Navarro,SMARTLITMAPFRAME,-34.592244,-58.491797,0.0,Navarro 2625,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['AGRONOMIA'],,1.0,True,
370,305 - Plaza Martin Rodriguez,SMARTLITMAPFRAME,-34.590964,-58.500336,0.0,3016 Pareja,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['AGRONOMIA'],,1000.0,True,
371,269 - Plaza De La Misericordia,SMARTLITMAPFRAME,-34.6317,-58.45534,0.0,LAUTARO 400,1111,12,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
372,322 - MARTÍ Y DIRECTORIO,SMARTLITMAPFRAME,-34.636406,-58.470136,0.0,"404 Marti, Jose",1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
373,265 - Plaza Exodo Jujeño,SMARTLITMAPFRAME,-34.582336918286785,-58.48108314683206,0.0,Liverpool 2812,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE CHAS'],,1609.34,True,
374,367 - Eva Perón,SMARTLITMAPFRAME,-34.6471,-58.4698,0.0,Primera Junta 3898,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE AVELLANEDA'],,1000.0,True,MARIANO ACOSTA Y PRIMERA JUNTA
375,301 - Arregui Y Terrada,SMARTLITMAPFRAME,-34.604597356692906,-58.48481211614322,0.0,2793 Arregui,1111,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA DEL PARQUE'],,1609.34,True,
376,324 - Las Victorias,SMARTLITMAPFRAME,-34.6274033,-58.48811179999999,0.0,Av. Gaona 4660,C1407,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORESTA'],,1000.0,True,
378,215 - HOSPITAL ALVAREZ,SMARTLITMAPFRAME,-34.623123,-58.468287,0.0,Bolivia 683,1111,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['FLORES'],,1000.0,True,
